470,133,180
471,35,120
472,29,182
473,176,13
474,70,31
475,161,101
476,120,55
477,76,28
478,145,130
479,173,80
480,67,16
481,117,35
482,114,155
483,184,109
484,71,152
485,113,177
486,153,126
487,110,43
488,74,139
489,130,95
490,19,52
491,69,83
492,13,42
493,41,14
494,172,87
495,136,125
496,112,108
497,148,150
498,149,85
499,154,103
500,164,199
501,152,120
502,78,177
503,132,61
504,86,88
505,164,141
506,20,73
507,156,128
508,123,59
509,117,73
510,178,144
511,43,162
512,181,12
513,85,15
514,187,119
515,67,23
516,39,66
517,15,196
518,52,102
519,162,22
520,23,37
521,67,112
522,125,172
523,159,20
524,49,131
525,181,197
526,45,138
527,104,156
528,142,124
529,68,45
530,126,58
531,91,184
532,21,185
533,86,104
534,172,134
535,188,118
536,183,174
537,164,101
538,50,87
539,54,155
540,23,80
541,51,25
542,127,46
543,113,140
544,182,96
545,189,169
546,106,156
547,113,34
548,91,171
549,136,67
550,154,128
551,169,66
552,151,168
553,68,148
554,155,123
555,40,17
556,79,31
557,57,37
558,169,107
559,107,187
560,16,38
561,66,91
562,150,19
563,37,128
564,68,69
565,185,45
566,101,149
567,47,48
568,102,51
569,89,87
570,28,127
571,59,193
572,16,110
573,139,100
574,40,195
575,36,190
576,38,66
577,123,96
578,106,43
579,108,149
580,136,189
581,119,55
582,18,47
583,141,148
584,94,61
585,25,34
586,159,87
587,163,69
588,120,155
589,126,122
590,62,21
591,84,166
592,20,108
593,77,19
594,190,66
595,155,43
596,86,143
597,110,95
598,10,182
599,117,136
600,90,96
601,15,184
602,166,127
603,141,60
604,15,121
605,136,12
606,78,127
607,114,183
608,84,172
609,179,144
610,61,53
611,196,73
612,81,112
613,144,26
614,168,105
615,100,113
616,127,147
617,135,175
618,29,125
619,86,106
620,59,135
621,57,82
622,33,118
623,197,137
624,169,127
625,187,185
626,83,59
627,23,62
628,55,138
629,162,91
630,100,23
631,84,135
632,60,59
633,145,17
634,47,153
635,118,147
636,78,173
637,30,125
638,140,183
639,139,150
640,50,20
641,185,87
642,21,151
643,51,92
644,43,128
645,185,70
646,72,52
647,64,48
648,35,119
649,126,39
650,185,164
651,106,122
652,134,31
653,77,103
654,139,92
655,198,175
656,106,157
657,93,104
658,193,54
659,156,54
660,172,65
661,141,151
662,124,59
663,52,175
664,68,189
665,178,44
666,183,32
667,145,48
668,142,199
669,60,52
670,146,196
671,144,55
672,115,138
673,101,85
674,165,136
675,87,28
676,24,129
677,21,131
678,16,34
679,53,176
680,72,45
681,123,179
682,88,146
683,42,54
684,165,35
685,73,93
686,67,23
687,155,60
688,118,110
689,13,103
690,154,155
691,157,163
692,91,33
693,98,27
694,132,68
695,21,187
696,118,150
697,45,186
698,139,58
699,168,34
700,106,85
701,31,25
702,141,175
703,197,32
704,20,170
705,152,183
706,151,96
707,47,193
708,61,42
709,96,30
710,113,141
711,53,68
712,169,34
713,162,131
714,108,195
715,90,122
716,199,60
717,14,51
718,165,152
719,151,195
720,72,93
721,146,142
722,74,51
723,158,131
724,145,79
725,87,36
726,134,123
727,153,168
728,55,71
729,37,123
730,38,154
731,66,112
732,153,119
733,149,21
734,97,11
735,31,143
736,190,72
737,145,41
738,44,161
739,183,53
740,139,151
741,178,21
742,199,116
743,65,21
744,148,186
745,57,51
746,173,112
747,101,143
748,143,126
749,171,126
750,49,125
751,103,118
752,21,176
753,59,131
754,53,110
755,160,17
756,140,100
757,182,139
758,179,83
759,194,99
760,86,83
761,195,82
762,150,25
763,154,77
764,106,39
765,165,60
766,74,40
767,195,119
768,24,14
769,111,69
770,145,58
771,75,191
772,108,19
773,51,87
774,122,135
775,110,47
776,49,12
777,78,38
778,83,16
779,123,140
780,52,29
781,81,137
782,167,16
783,107,99
784,182,144
785,18,67
786,195,99
787,103,124
788,62,21
789,122,162
790,41,118
791,136,28
792,179,177
793,185,195
794,51,196
795,63,144
796,145,67
797,174,186
798,115,157
799,35,131
800,111,104
801,182,87
802,74,132
803,103,157
804,181,135
805,144,130
806,162,164
807,153,180
808,46,151
809,52,89
810,175,162
811,59,13
812,14,144
813,172,101
814,189,103
815,53,166
816,94,182
817,11,121
818,24,170
819,45,34
820,95,111
821,171,10
822,57,98
823,122,181
824,83,109
825,184,199
826,118,84
827,111,73
828,13,192
829,122,91
830,54,146
831,187,160
832,107,79
833,19,105
834,64,175
835,188,54
836,158,144
837,47,78
838,26,154
839,60,155
840,81,181
841,110,142
842,47,162
843,190,195
844,45,109
845,115,24
846,144,184
847,125,192
848,72,171
849,184,164
850,53,179
851,56,120
852,154,194
853,66,57
854,20,154
855,106,158
856,109,67
857,107,124
858,61,66
859,117,36
860,144,140
861,34,69
862,133,38
863,95,37
864,45,181
865,157,32
866,94,181
867,45,136
868,199,156
869,148,196
870,147,199
871,73,199
872,118,13
873,18,112
874,100,54
875,81,179
876,73,135
877,101,49
878,92,189
879,174,69
880,115,45
881,11,148
882,44,149
883,103,113
884,19,108
885,69,42
886,146,100
887,86,64
888,152,109
889,119,81
890,31,84
891,27,17
892,58,198
893,160,116
894,134,124
895,126,100
896,52,197
897,180,93
898,103,114
899,188,115
900,71,91
901,38,10
902,37,118
903,28,187
904,98,43
905,42,68
906,17,176
907,151,118
908,195,157
909,155,29
910,188,135
911,41,22
912,10,122
913,124,165
914,190,199
915,191,121
916,101,117
917,198,66
918,149,180
919,35,116
920,96,159
921,175,122
922,40,172
923,14,109
924,29,13
925,107,125
926,191,74
927,47,20
928,35,191
929,51,16
930,52,177
931,154,33
932,145,171
933,118,88
934,58,28
935,192,153
936,179,156
937,44,97
938,126,28
939,131,139
940,58,91
941,24,95
942,70,37
943,141,63
944,105,172
945,150,129
946,120,96
947,95,90
948,151,23
949,72,159
950,15,174
951,118,129
952,21,79
953,31,121
954,39,172
955,20,28
956,65,182
957,40,106
958,48,61
959,138,29
960,69,55
961,85,24
962,168,41
963,122,164
964,70,77
965,73,93
966,195,160
967,84,136
968,102,61
969,149,103
970,186,14
971,57,190
972,102,58
973,78,186
974,16,199
975,142,81
976,32,133
977,48,33
978,44,145
979,54,31
980,115,87
981,46,149
982,168,10
983,32,177
984,192,198
985,95,158
986,156,18
987,66,21
988,41,108
989,114,166
990,150,175
991,164,162
992,10,100
993,70,157
994,129,159
995,191,66
996,199,138
997,79,164
998,185,161
999,104,16
1000,73,187
1001,158,108
1002,152,18
1003,82,103
1004,188,68
1005,142,19
1006,67,25
1007,18,14
1008,91,34
1009,80,78
1010,30,176
1011,72,10
1012,76,125
1013,174,159
1014,187,145
1015,83,158
1016,28,33
1017,61,12
1018,71,164
1019,46,19
1020,21,98
1021,138,163
1022,193,53
1023,63,83
1024,56,145
1025,60,155
1026,45,56
1027,127,181
1028,68,181
1029,80,57
1030,36,26
1031,121,57
1032,25,183
1033,77,168
1034,108,176
1035,68,154
1036,188,185
1037,53,128
1038,146,35
1039,33,137
1040,31,112
1041,75,76
1042,115,41
1043,119,64
1044,74,106
1045,171,70
1046,23,14
1047,160,157
1048,63,35
1049,127,76
1050,175,117
1051,33,142
1052,50,96
1053,93,185
1054,132,91
1055,192,176
1056,167,27
1057,159,47
1058,47,31
1059,127,134
1060,172,149
1061,146,142
1062,105,40
1063,111,147
1064,71,59
1065,107,186
1066,10,186
1067,14,183
1068,111,49
1069,121,162
1070,69,105
1071,76,24
1072,116,113
1073,158,137
1074,30,186
1075,77,186
1076,110,28
1077,157,26
1078,186,98
1079,149,177
1080,165,104
1081,65,67
1082,58,159
1083,36,98
1084,173,26
1085,14,48
1086,77,108
1087,122,12
1088,62,189
1089,80,182
1090,29,159
1091,57,119
1092,105,80
1093,106,28
1094,107,61
1095,114,169
1096,73,150
1097,193,37
1098,92,35
1099,11,147
1100,158,154
1101,114,117
1102,167,143
1103,137,136
1104,197,10
1105,34,57
1106,141,24
1107,141,59
1108,85,172
1109,110,69
1110,181,96
1111,128,175
1112,82,11
1113,109,91
1114,171,172
1115,173,67
1116,176,134
1117,49,162
1118,14,164
1119,110,146
1120,126,173
1121,151,39
1122,12,175
1123,138,163
1124,195,109
1125,168,98
1126,34,25
1127,164,14
1128,17,41
1129,157,189
1130,102,64
1131,35,155
1132,91,87
1133,61,146
1134,130,169
1135,82,67
1136,124,190
1137,106,132
1138,152,128
1139,132,115
1140,74,132
1141,113,57
1142,196,100
1143,25,140
1144,46,161
1145,35,184
1146,24,105
1147,52,46
1148,199,127
1149,107,197
1150,194,191
1151,106,108
1152,126,178
1153,33,103
1154,20,24
1155,164,133
1156,35,87
1157,108,87
1158,20,119
1159,114,174
1160,56,70
1161,153,10
1162,75,50
1163,182,119
1164,141,47
1165,158,149
1166,171,125
1167,63,38
1168,10,116
1169,185,50
1170,23,129
1171,126,26
1172,60,151
1173,64,195
1174,66,160
1175,99,138
1176,126,56
1177,45,35
1178,52,126
1179,107,59
1180,192,77
1181,108,95
1182,169,107
1183,128,20
1184,62,36
1185,50,116
1186,103,48
1187,11,73
1188,188,118
1189,48,53
1190,62,87
1191,115,44
1192,94,114
1193,46,135
1194,198,192
1195,166,69
1196,154,190
1197,89,110
1198,65,180
1199,111,165
1200,113,38
1201,122,91
1202,185,45
1203,63,22
1204,189,58
1205,23,115
1206,176,89
1207,167,179
1208,28,86
1209,111,81
1210,31,50
1211,135,20
1212,31,30
1213,80,137
1214,196,127
1215,29,102
1216,45,67
1217,34,197
1218,89,91
1219,103,104
1220,117,17
1221,157,36
1222,98,19
1223,83,39
1224,163,191
1225,82,65
1226,38,17
1227,183,24
1228,136,164
1229,95,25
1230,91,141
1231,146,115
1232,79,143
1233,116,195
1234,58,65
1235,95,79
1236,136,66
1237,53,21
1238,51,98
1239,134,139
1240,169,65
1241,104,157
1242,101,67
1243,139,60
1244,112,27
1245,62,57
1246,68,199
1247,170,23
1248,113,107
1249,153,105
1250,66,38
1251,174,100
1252,124,85
1253,69,136
1254,171,120
1255,22,14
1256,85,161
1257,167,199
1258,72,167
1259,98,103
1260,94,11
1261,129,187
1262,169,48
1263,106,144
1264,97,181
1265,73,99
1266,46,140
1267,148,49
1268,98,177
1269,164,199
1270,147,59
1271,116,119
1272,72,12
1273,22,123
1274,15,27
1275,113,166
1276,184,46
1277,70,80
1278,129,69
1279,112,78
1280,58,183
1281,66,107
1282,131,58
1283,21,79
1284,112,142
1285,141,196
1286,103,107
1287,43,22
1288,95,143
1289,15,60
1290,158,32
1291,174,173
1292,75,114
1293,103,182
1294,188,101
1295,34,183
1296,173,126
1297,80,24
1298,137,58
1299,123,160
1300,107,73
1301,152,26
1302,161,130
1303,153,165
1304,11,109
1305,122,194
1306,156,40
1307,53,166
1308,138,92
1309,125,30
1310,75,79
1311,166,87
1312,72,45
1313,124,28
1314,174,114
1315,134,197
1316,51,11
1317,153,113
1318,171,71
1319,86,149
1320,132,170
1321,27,10
1322,23,52
1323,169,116
1324,45,83
1325,186,195
1326,140,67
1327,41,58
1328,155,132
1329,170,22
1330,168,25
1331,70,123
1332,119,138
1333,41,21
1334,103,39
1335,153,12
1336,162,137
1337,46,118
1338,83,180
1339,61,153
1340,159,119
1341,20,92
1342,74,89
1343,147,127
1344,192,120
1345,91,193
1346,15,111
1347,152,176
1348,174,23
1349,51,30
1350,165,15
1351,47,79
1352,72,84
1353,25,33
1354,76,146
1355,59,182
1356,58,104
1357,69,157
1358,101,194
1359,48,48
1360,52,54
1361,87,149
1362,103,195
1363,62,110
1364,183,147
1365,91,198
1366,136,191
1367,84,192
1368,172,34
1369,178,172
1370,75,119
1371,73,144
1372,15,121
1373,111,189
1374,13,178
1375,15,141
1376,117,54
1377,97,162
1378,84,54
1379,163,167
1380,161,174
1381,182,39
1382,174,78
1383,114,180
1384,140,188
1385,20,61
1386,127,57
1387,88,79
1388,17,63
1389,142,22
1390,34,136
1391,106,72
1392,25,40
1393,77,133
1394,110,21
1395,34,198
1396,47,190
1397,37,136
1398,43,14
1399,37,135
1400,175,15
1401,85,167
1402,47,35
1403,131,47
1404,37,128
1405,190,166
1406,75,55
1407,88,45
1408,150,172
1409,74,74
1410,124,145
1411,187,22
1412,119,47
1413,146,25
1414,90,155
1415,25,37
1416,89,106
1417,110,179
1418,115,66
1419,77,181
1420,109,142
1421,67,47
1422,137,148
1423,190,65
1424,19,43
1425,61,106
1426,82,76
1427,65,104
1428,83,97
1429,167,186
1430,117,64
1431,12,102
1432,68,89
1433,31,57
1434,140,66
1435,13,98
1436,142,51
1437,100,106
1438,19,150
1439,91,28
1440,131,123
1441,107,153
1442,193,85
1443,53,79
1444,28,164
1445,66,73
1446,58,173
1447,122,154
1448,198,179
1449,76,22
1450,167,141
1451,111,25
1452,135,12
1453,151,136
1454,78,130
1455,34,28
1456,78,25
1457,155,121
1458,165,135
1459,43,197
1460,166,168
1461,150,96
1462,160,95
1463,193,164
1464,50,140
1465,67,194
1466,47,106
1467,101,41
1468,126,107
1469,47,151
1470,144,188
1471,45,175
1472,87,25
1473,150,160
1474,38,50
1475,111,151
1476,155,85
1477,89,28
1478,47,134
1479,108,25
1480,46,117
1481,122,145
1482,141,43
1483,66,89
1484,159,90
1485,152,15
1486,78,55
1487,81,163
1488,138,157
1489,138,54
1490,140,54
1491,142,160
1492,85,189
1493,199,50
1494,188,93
1495,90,135
1496,130,36
1497,34,150
1498,35,126
1499,185,180
1500,32,146
1501,44,37
1502,115,176
1503,93,79
1504,103,134
1505,187,30
1506,190,110
1507,27,148
1508,55,121
1509,161,118
1510,146,191
1511,71,137
1512,105,87
1513,155,148
1514,86,108
1515,67,146
1516,141,157
1517,77,189
1518,51,87
1519,16,194
1520,63,124
1521,29,27
1522,152,86
1523,140,184
1524,117,125
1525,127,17
1526,79,165
1527,44,194
1528,177,172
1529,199,17
1530,100,89
1531,178,12
1532,14,193
1533,40,80
1534,85,174
1535,128,73
1536,178,48
1537,169,141
1538,87,123
1539,137,127
1540,164,102
1541,100,33
1542,105,61
1543,49,100
1544,30,126
1545,134,95
1546,130,118
1547,15,122
1548,151,44
1549,126,95
1550,94,115
1551,65,39
1552,105,33
1553,81,135
1554,55,20
1555,39,80
1556,188,116
1557,179,42
1558,59,86
1559,99,197
1560,58,117
1561,32,132
1562,72,83
1563,122,27
1564,113,88
1565,112,113
1566,29,154
1567,58,77
1568,130,133
1569,47,44
1570,152,95
1571,181,77
1572,146,176
1573,142,23
1574,63,110
1575,74,101
1576,46,183
1577,104,122
1578,162,20
1579,58,193
1580,101,25
1581,186,84
1582,52,71
1583,196,190
1584,88,109
1585,65,196
1586,132,101
1587,183,156
1588,84,162
1589,82,29
1590,143,145
1591,22,171
1592,26,81
1593,172,120
1594,189,60
1595,63,175
1596,25,12
1597,183,52
1598,20,119
1599,50,16
1600,20,183
1601,16,28
1602,162,86
1603,179,70
1604,12,129
1605,124,168
1606,154,116
1607,52,16
1608,175,124
1609,99,56
1610,58,55
1611,152,164
1612,22,174
1613,182,119
1614,32,40
1615,17,78
1616,184,198
1617,184,125
1618,97,150
1619,37,45
1620,71,41
1621,21,182
1622,105,183
1623,95,24
1624,174,11
1625,126,119
1626,170,167
1627,81,121
1628,145,164
1629,167,98
1630,42,84
1631,135,95
1632,40,26
1633,70,75
1634,15,141
1635,194,147
1636,179,79
1637,178,134
1638,102,80
1639,69,26
1640,186,110
1641,88,152
1642,83,60
1643,98,119
1644,70,78
1645,39,18
1646,42,150
1647,192,121
1648,169,70
1649,153,176
1650,102,178
1651,122,40
1652,29,148
1653,58,47
1654,75,34
1655,93,132
1656,77,153
1657,173,165
1658,190,39
1659,158,143
1660,95,54
1661,129,31
1662,62,173
1663,195,177
1664,130,152
1665,13,158
1666,66,196
1667,168,63
1668,32,199
1669,87,27
1670,197,99
1671,94,131
1672,172,138
1673,44,147
1674,18,32
1675,90,196
1676,46,187
1677,64,138
1678,19,153
1679,127,181
1680,29,123
1681,128,174
1682,85,82
1683,192,99
1684,62,13
1685,20,69
1686,97,113
1687,29,156
1688,72,172
1689,43,159
1690,12,35
1691,127,48
1692,39,176
1693,133,52
1694,71,124
1695,171,47
1696,61,64
1697,86,106
1698,166,92
1699,66,193
1700,151,199
1701,129,138
1702,87,184
1703,153,127
1704,17,158
1705,123,77
1706,102,165
1707,13,82
1708,190,191
1709,40,74
1710,197,99
1711,86,59
1712,178,145
1713,101,128
1714,130,56
1715,90,24
1716,21,153
1717,196,125
1718,143,154
1719,23,41
1720,34,181
1721,120,128
1722,147,94
1723,86,41
1724,100,198
1725,99,109
1726,87,91
1727,78,51
1728,154,37
1729,28,70
1730,53,95
1731,125,88
1732,122,104
1733,54,53
1734,161,45
1735,113,92
1736,54,166
1737,184,24
1738,172,151
1739,42,175
1740,193,163
1741,77,172
1742,141,62
1743,180,190
1744,158,165
1745,12,116
1746,15,103
1747,93,144
1748,68,61
1749,189,33
1750,41,45
1751,35,172
1752,81,28
1753,171,57
1754,27,180
1755,94,15
1756,28,104
1757,29,140
1758,29,69
1759,146,100
1760,40,68
1761,198,133
1762,34,103
1763,188,136
1764,170,167
1765,64,197
1766,110,126
1767,24,145
1768,140,196
1769,91,153
1770,29,132
1771,33,145
1772,67,136
1773,69,65
1774,91,159
1775,180,32
1776,37,170
1777,165,36
1778,148,145
1779,16,137
1780,97,174
1781,170,180
1782,59,133
1783,26,137
1784,19,65
1785,126,61
1786,49,51
1787,172,144
1788,38,74
1789,56,26
1790,148,155
1791,195,41
1792,41,155
1793,62,49
1794,20,126
1795,184,107
1796,61,11
1797,149,86
1798,27,119
1799,70,102
1800,38,98
1801,43,194
1802,84,54
1803,185,18
1804,120,117
1805,23,45
1806,108,114
1807,58,183
1808,54,156
1809,198,168
1810,180,36
1811,24,188
1812,176,170
1813,12,157
1814,84,100
1815,186,107
1816,98,164
1817,87,168
1818,168,152
1819,97,109
1820,44,87
1821,68,142
1822,45,174
1823,194,197
1824,33,127
1825,156,120
1826,172,17
1827,161,21
1828,34,120
1829,154,84
1830,180,101
1831,41,31
1832,109,171
1833,102,185
1834,117,13
1835,184,30
1836,164,160
1837,68,135
1838,137,10
1839,49,156
1840,58,22
1841,118,181
1842,108,96
1843,83,63
1844,155,36
1845,168,28
1846,100,69
1847,34,186
1848,83,165
1849,195,65
1850,116,19
1851,58,192
1852,122,29
1853,32,15
1854,71,20
1855,197,65
1856,68,43
1857,60,125
1858,58,126
1859,110,102
1860,82,96
1861,15,168
1862,164,85
1863,88,40
1864,192,163
1865,198,73
1866,84,39
1867,127,25
1868,30,105
1869,79,22
1870,54,50
1871,28,192
1872,120,59
1873,46,26
1874,27,177
1875,197,46
1876,129,128
1877,158,99
1878,80,21
1879,36,27
1880,115,84
1881,108,152
1882,68,124
1883,162,188
1884,77,164
1885,143,156
1886,174,101
1887,174,171
1888,180,11
1889,190,18
1890,166,157
1891,78,46
1892,17,191
1893,176,18
1894,87,82
1895,94,95
1896,86,87
1897,63,139
1898,69,103
1899,84,135
1900,98,156
1901,143,60
1902,170,122
1903,113,98
1904,82,42
1905,183,112
1906,108,186
1907,31,27
1908,102,65
1909,72,85
1910,41,149
1911,28,46
1912,170,164
1913,174,57
1914,14,135
1915,165,187
1916,145,172
1917,63,196
1918,184,82
1919,173,54
1920,124,38
1921,71,71
1922,179,89
1923,187,171
1924,96,62
1925,10,65
1926,108,84
1927,91,143
1928,90,164
1929,193,59
1930,53,99
1931,103,108
1932,94,160
1933,61,167
1934,167,196
1935,132,63
1936,91,196
1937,14,37
1938,154,106
1939,28,72
1940,169,191
1941,96,159
1942,84,198
1943,115,155
1944,72,131
1945,41,69
1946,25,43
1947,137,126
1948,100,96
1949,94,100
1950,26,177
1951,151,61
1952,76,144
1953,151,172
1954,188,196
1955,199,118
1956,178,149
1957,97,60
1958,102,39
1959,155,151
1960,109,163
1961,130,116
1962,84,27
1963,175,105
1964,65,155
1965,83,54
1966,41,96
1967,41,102
1968,21,21
1969,35,17
1970,89,74
1971,175,49
1972,154,198
1973,16,166
1974,44,117
1975,73,88
1976,12,72
1977,118,99
1978,51,187
1979,62,121
1980,133,37
1981,93,186
1982,161,150
1983,157,153
1984,141,55
1985,58,133
1986,196,117
1987,121,32
1988,108,162
1989,111,130
1990,152,123
1991,110,53
1992,89,197
1993,137,186
1994,66,124
1995,22,57
1996,41,79
1997,184,117
1998,117,14
1999,143,101
2000,25,124
2001,84,136
2002,197,183
2003,65,44
2004,78,32
2005,50,140
2006,73,177
2007,78,117
2008,46,48
2009,168,136
2010,129,170
2011,160,108
2012,132,113
2013,162,124
2014,186,27
2015,29,60
2016,135,30
2017,61,193
2018,56,11
2019,62,143
2020,93,77
2021,75,196
2022,122,151
2023,162,51
2024,170,153
2025,180,194
2026,93,102
2027,124,134
2028,106,18
2029,144,77
2030,120,170
2031,164,59
2032,147,73
2033,40,115
2034,50,77
2035,163,90
2036,38,20
2037,150,111
2038,95,49
2039,15,29
2040,141,52
2041,33,180
2042,70,138
2043,116,32
2044,185,83
2045,35,102
2046,192,148
2047,56,179
2048,84,120
2049,173,134
2050,37,196
2051,155,56
2052,55,39
2053,70,16
2054,193,91
2055,187,33
2056,178,13
2057,80,71
2058,39,19
2059,42,144
2060,190,88
2061,81,20
2062,37,58
2063,146,181
2064,170,29
2065,64,83
2066,169,47
2067,71,24
2068,107,50
2069,44,109
2070,44,165
2071,30,99
2072,99,168
2073,137,83
2074,82,79
2075,111,168
2076,122,52
2077,165,76
2078,89,181
2079,18,46
2080,192,103
2081,196,12
2082,70,78
2083,94,54
2084,59,61
2085,135,165
2086,131,102
2087,54,30
2088,16,152
2089,178,90
2090,167,110
2091,30,50
2092,189,178
2093,11,56
2094,170,162
2095,169,78
2096,29,68
2097,124,32
2098,194,167
2099,144,129
2100,34,30
2101,72,29
2102,192,140
2103,67,115
2104,48,51
2105,174,92
2106,184,122
2107,144,128
2108,124,165
2109,67,113
2110,116,118
2111,196,96
2112,70,75
2113,189,66
2114,98,105
2115,153,103
2116,146,90
2117,61,45
2118,77,132
2119,112,44
2120,96,185
2121,88,46
2122,111,44
2123,36,33
2124,159,57
2125,185,111
2126,57,73
2127,48,159
2128,11,78
2129,189,178
2130,128,166
2131,188,86
2132,108,22
2133,173,188
2134,144,54
2135,139,95
2136,63,30
2137,64,129
2138,57,169
2139,58,154
2140,199,102
2141,15,39
2142,158,104
